Id,Archivo,Auditorio,Biblioteca,Centro_cultural,Centro_de_interpretacion,Centro_docente,Cine,Galeria_de_arte,Museo,Sala_de_conciertos,Sala_de_exposiciones,Sala_polivalente,Teatro,Idmuni,Denominacion,Direccion,Codpos,Telefono,Fax,Mail,Web,Horario,Instalaciones,Aforo,Idtitular,Facebook,Youtube,Tweeter,Imag01,Imag02,Usuario,Fechor,lat,lng,usoprincipal
279,n,s,n,n,n,n,n,n,n,s,n,n,n,24,Auditorio de los Jameos del Agua,Malpaís de la Corona - Carretera Órzola LZ-1,35542,928 810 121,928 804 095,almacen@cabildo.com,http://www.cabildodelanzarote.com,Todos los días de 10.00 a 18.30 horas. Martes y Sábados de 19.00 a 24.00 horas.,,550,132,https://www.facebook.com/centrosdearteculturayturismodelanzarote?v=wall,,,lzauditoriojameosint.jpg,blanco.jpg,nieduq,2016-02-19 13:58:57,29.1572166484225,-13.4302874607931,teatro / auditorio
280,n,s,n,n,n,n,n,n,n,s,n,s,n,3,Auditorio de Tenerife Adán Martín,"Avda. Constitución, 1",38003,922 568 600,923 568 602,info@auditoriodetenerife.com,http://www.auditoriodetenerife.com,"Oficinas: 8:00 a 15:00 horas.Venta online: auditoriodetenerife.com","SALA SINFÓNICA: escenario 380m2; aforo 1616; camerinos 10 ind. y 8 coelc.SALA DE CÁMARA: escenario 150 m2; aforo 428; camerinos 2 ind. y 4 colec. Hall, Galerías, 7 salas (diversos aforos); 2 salas usos múltiples; 2 terrazas. ",1616,133,https://www.facebook.com/auditoriodetenerife,,https://twitter.com/auditoriotfe,tfauditoriotenerifeext.jpg,tfauditoriotenerifeint.jpg,mgonjorf,2016-03-04 12:31:07,28.4559376891382,-16.2508816566606,teatro / auditorio
281,n,s,n,n,n,n,n,n,n,n,n,s,n,60,Auditorio Gerardo Mayor Gil - Sala de Convenciones. Aguamarina Golf,"Avda. del Atlántico, 3",38620,922 738 999,922 738 417,luiscastilla@gema-hoteles.com,http://hotelaguamarinagolf.com/,,,0,1,https://www.facebook.com/aguamarinagolf,,,tfauditorioaguamarina.jpg,blanco.jpg,desrie,2015-07-28 14:15:50,28.0246645519597,-16.6098821740478,teatro / auditorio
282,n,s,n,n,n,n,s,n,n,n,n,n,n,80,Auditorio Infanta Cristina,c/ Ruíz de padrón s/n,38800,922 140 117,,cultura@cabildo gomera.org,http://www.lagomera.es/,,,485,129,,,,gmaudinfcristina.jpg,gmaudinfcristinaindex.jpg,karinag,2015-11-06 14:00:53,28.0939827289047,-17.1133412408676,teatro / auditorio
283,n,s,n,n,n,n,n,n,n,s,n,s,s,40,Auditorio Infanta Leonor,"Avda. Juan Carlos I, s/n. Los Cristianos",38650,922 757 006,,auditorioinfantaleonor@arona.org,http://www.arona.org/portal/auditorio/home.jsp,"Taquilla en el Centro Cultural de Los Cristianos, horario de 9:00 a 14:00 horas (lunes a viernes) y 2 horas antes de cada función. Venta online en www.arona.org","Consultar descripción técnica en: http://www.arona.org. Aforo 700 butacas y 6 espacios reservados a PMR.Escenario con 100m2, una embocadura de 12 mt, 11 mt de profundidad y 14 mt de altura. Hall 100m2 con capacidad para 250 personas.",700,30,https://www.facebook.com/pages/Ayuntamiento-de-Arona/134205979943587,,,tfaudiinfantaleonorext.jpg,tfaudiinfantaleonorint.jpg,marieli,2016-02-22 13:23:56,28.0528541070704,-16.7132743946347,teatro / auditorio
285,n,s,n,n,n,n,n,n,n,n,n,n,s,30,Auditorio Insular de Fuerteventura,"c/ Ramiro de Maeztu, 1",35600,928 532 186,928 344 785,auditorio@cabildofuer.es,http://goo.gl/WTC7D3,,,548,126,,,,ftauditorioinsularint.jpg,ftauditorioinsularext.jpg,marieli,2016-02-18 12:39:12,28.5016019598420,-13.8589532005896,teatro / auditorio
286,n,s,n,n,n,n,n,n,n,s,n,n,s,38,Auditorio Juan Carlos I,c/ Mario Marrero Fariña,38550,922 524 421,,,http://goo.gl/RlF8iM,,"Sala Auditorio,  aforo: 460. Escenario de 16 m. de largo por 14 m. de fondo.",460,28,,,,tfauditoriojuancarlosext.jpg,tfauditoriojuancarlosint.jpg,marieli,2016-02-22 13:40:25,28.3404015952480,-16.4179335347666,teatro / auditorio
287,n,s,n,n,n,s,n,n,n,s,n,n,s,63,Auditorio Municipal Capitol - Tacoronte,Ctra. Tacoronte-Tejina,38043,922 573 759,,,,,Acoge también la Escuela Municipal de Música,300,100,,,,tfauditoriocapitolext.jpg,tfauditoriocapitolint.jpg,marieli,2016-02-19 14:52:03,28.4776030060290,-16.4147613960361,teatro / auditorio
288,n,s,n,n,n,n,n,n,n,n,n,n,s,19,Auditorio Municipal de Teror,Plaza de Sintes s/n,35330,928 630075/76 Ext. 02201,,cultura@teror.es,http://www.teror.es/,,,575,107,https://www.facebook.com/auditoriodeteror,,,gcauditorioterorext.jpg,gcauditorioterorint.jpg,marieli,2016-03-31 15:21:11,28.0586180450633,-15.5474196821560,teatro / auditorio
289,n,s,n,n,n,n,n,n,n,n,n,n,s,18,Auditorio Parque San Juan,"Parque Urbano de San Juan,",35200,,,,,,"En el Auditorio del Parque Urbano de San Juan se realiza todo tipo de actividades culturales, como conciertos, representaciones teatrales, etc. Aforo 10.000 asientos",10000,106,,,,gcauditoriosanjuan.jpg,blanco.jpg,nieduq,2015-07-27 11:01:00,28.0008342325863,-15.4111816353432,teatro / auditorio
291,n,s,n,n,n,n,s,n,n,s,n,s,s,54,Auditorio Teobaldo Power (Antiguo Cine Orotava),"c/ Calvario, 1",38300,922 324 444 Ext.320 / 922 330 224,,gestioncultural@villadelaorotava.org,http://www.laorotava.es/centros-culturales,,,1000,68,https://www.facebook.com/cultura.orotava/?fref=ts,,@CulturaOrotava,tfauditorioteobaldoext.jpg,tfauditorioteobaldoint.jpg,marieli,2016-02-22 13:51:14,28.3913913945564,-16.5220191112194,teatro / auditorio
292,n,s,n,n,n,n,n,n,n,n,n,n,s,57,Auditorium Municipal de Los Silos,c/ El Calvario,38400,922 840 004 (Ayto.),,,http://goo.gl/af8xJ9,,Escenario techado de 150m2 aprox. Camerinos traseros independientes. Aforo descubierto para 500 personas sentadas aproximadamente.,500,75,,,,tfauditoriumlossilos.jpg,blanco.jpg,desrie,2015-07-30 13:13:16,28.3664297849214,-16.8198068002576,teatro / auditorio
293,n,n,n,n,n,s,n,n,n,n,n,n,n,65,Aula Descentralizada de Música,"CEIP Hermano Pedro de Vilaflor. C/Guatemala, s/n",38613,922 709 802,922 709 104,culturaydeportes@vilaflordechasna.com,http://goo.gl/qzB21o,"Horario: lunes, miércoles y jueves, de 15.30 a 20.00 horas",,0,147,,,,tfauladescentralizada.jpg,blanco.jpg,nieduq,2015-12-10 14:19:07,28.1581123268305,-16.6365248335735,centro de enseñanzas artísticas
294,n,n,n,s,n,s,n,n,n,n,n,n,n,81,Aula Municipal de Música,c/ Transversal Alameda,38830,922 146 000,922 146 040,cultura@aytoagulo.com,http://www.agulo.org,"Lunes, miércoles y viernes de 16:00 a 21:00h.",,0,25,https://www.facebook.com/pages/Agulo-La-Gomera/397690750300656,,,gmaulmpaldemusicagulo.jpg,blanco.jpg,eliizq,2016-03-10 14:32:37,28.1873422178384,-17.1954945003594,centro de enseñanzas artísticas
295,n,n,n,n,n,n,n,s,n,n,s,n,n,79,AWWA Gallery,"Ctra. general, 7",38720,,,info@awwa.es,http://www.awwa.es,,,0,1,,,,lpawwa.jpg,blanco.jpg,nieduq,2015-10-27 20:36:13,28.8116656520971,-17.7724618178781,galería de arte / sala de exposiciones
296,n,n,n,n,n,n,n,s,n,n,s,n,n,3,Bibli. Arte e interiorismo,"c/ La Rosa, 79",38001,922 280 498,,info@bibli.tf,http://www.bibli.tf,"Horario: Lunes a Viernes, 10:00 a 14:00 horas y de 17:00 a 20:00 horas?. Sábados: 11:00 a 13:30 horas",,0,1,https://www.facebook.com/pages/BIBLI/114774525341812,,,tfbibli.jpg,blanco.jpg,desrie,2015-07-30 13:14:51,28.4737582095889,-16.2482252271856,galería de arte / sala de exposiciones
297,n,n,s,n,n,n,n,n,n,n,n,n,n,3,Biblioguagua Municipal de Santa Cruz de Tenerife,Apdo. de correos 976,38080,922 849 060,,biblioguagua.santacruz@gmail.com,,,"Las rutas incluyen los barrios: La Alegría, Chamberí, Chimisay Bajo,Echeyde, El Sobradillo, El Tablero, García Escámez, Igueste de San Andrés, Juan XXIII, La Gallega, La Salud, Las Cabritas, Las Delicias, Los Campitos, María Jiménez, Miramar, Barrio Nuevo",0,94,,,,tfbiblioguaguasc.jpg,blanco.jpg,desrie,2015-07-30 13:15:37,28.4704024424598,-16.2545514345200,biblioteca
298,n,n,s,n,n,n,n,n,n,n,n,n,n,29,"Biblioteca ""Benito Pérez Armas""","Pza. Nuestra Señora de los Remedios, 1",35570,928 830 275,928 830 176,,http://www.yaiza.es,,,0,120,,,,lzbiblioyaiza_ext.jpg,lzbiblioyaiza_int.jpg,eliizq,2015-12-11 13:13:20,28.9523167232883,-13.7660595425134,biblioteca
299,n,n,s,n,n,n,n,n,n,n,n,n,n,39,Biblioteca Arico Viejo,"c/ La Cruz, 2 bajo",38589,922 161 425,,b-aricoviejo@ayuntamientodearico.com,,Lunes a viernes de 16:00 a 20:00h.,,0,29,,,,tfbiblaricoviejo.jpg,blanco.jpg,eliizq,2015-12-11 10:52:38,28.1820195265329,-16.4780258854952,biblioteca
300,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca Auxiliar del Archivo Histórico Provincial de las Palmas de Gran Canaria - Joaquin Blanco,"Plaza de Santa , 4",35001,928 323 020,928 322 134,ahplp@culturacanaria.com,,,,0,173,,,,gcahplpaext.jpg,blanco.jpg,nieduq,2015-07-27 11:01:21,28.1003461759690,-15.4154363052222,biblioteca
301,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca Auxiliar del Archivo Histórico Provincial de Santa Cruz de Tenerife,"Camino de la Hornera , 78",38296,922 825 150,922 263 576,ahptf.ceucd@gobiernodecanarias.org,http://www.gobiernodecanarias.org/ccdpsv/cultura/archivosantacruzdetenerife/,,,0,173,,,,tfarchivohtcosctf_ext.jpg,tfarchivohtcosctf_int.jpg,eliizq,2015-12-10 09:35:50,28.4719262676434,-16.3083925100175,biblioteca
302,n,n,s,n,n,n,n,n,n,n,n,n,n,23,Biblioteca Central de Arrecife,"Pza. de la Constitución , 5, 1º A",35500,928 806 776,928 801 509,bibliotecas@arrecife.es,http://www.arrecife.es,,,0,31,,,,lzbibliocentralarrecifeint.jpg,blanco.jpg,nieduq,2015-12-01 13:08:37,28.9587425947736,-13.5498896685830,biblioteca
303,n,n,s,n,n,n,n,n,n,n,n,n,n,42,Biblioteca Central de la Villa,"c/ Alcalde Juan Castellano Castellano, s/n",38530,922 956 210,922 500 808,bibliocandelaria@candelaria.es,,,,0,40,,,,tfbiblcandelaria.jpg,blanco.jpg,eliizq,2015-12-11 11:28:21,28.3560227159083,-16.3704359517381,biblioteca
304,n,n,s,n,n,n,n,n,n,n,n,n,n,23,Biblioteca Centro Cívico,"c/ El Forito, s/n",35500,928 173 566,,bibliotecacentral@arrecife.es,http://www.arrecife.es,Lunes a viernes de 9:00 a 21:00 h.,,0,31,,,,lzacfecentrocivico.jpg,blanco.jpg,eliizq,2015-12-11 11:35:26,28.9661223117549,-13.5550585540881,biblioteca
305,n,n,s,n,n,n,n,n,n,n,n,n,n,37,Biblioteca Centro Cultural de Armeñime,"c/ León Felipe, s/n. Centro Cultural de Armeñime",38678,922 740 305,922 710 797,adejebibliotecas@gmail.com,http://www.adeje.es/educacion/bibliotecas/directorio-de-bibliotecas,Lunes a viernes de 17:00 a 20:00h.,,0,1,,,,tfccarmenime.jpg,blanco.jpg,desrie,2015-11-05 14:39:25,28.1288680925499,-16.7554291676021,biblioteca
306,n,n,s,n,n,n,n,n,n,n,n,n,n,37,Biblioteca Centro Cultural de Fañabé,"c/ Alegranza, s/n. Centro Cultural de Fañabé",38679,922 715 531,922 710 797,adejebibliotecas@gmail.com,http://www.adeje.es/educacion/bibliotecas/directorio-de-bibliotecas,"Lunes, miércoles y viernes de 17:00 a 20:00h.",,0,1,,,,tfccfanabe.jpg,blanco.jpg,desrie,2015-11-05 12:50:09,28.1073625627890,-16.7310724969334,biblioteca
307,n,n,s,n,n,n,n,n,n,n,n,n,n,37,Biblioteca Centro Cultural de Los Menores,"c/ Virgen de Fátima, s/n",38677,922 781 314,922 710 797,adejebibliotecas@gmail.com,http://www.adeje.es/educacion/bibliotecas/directorio-de-bibliotecas,Martes y jueves de 17:00 a 20:00h.,,0,1,,,,tfccmenores.jpg,blanco.jpg,desrie,2015-11-05 12:52:24,28.1398082958460,-16.7547281821090,biblioteca
308,n,n,s,n,n,n,n,n,n,n,n,n,n,37,Biblioteca Centro Cultural de Miraverde,"c/ Drago, 1, locales.",38660,922 711 597,922 710 797,,http://www.adeje.es/educacion/bibliotecas/directorio-de-bibliotecas,Martes y jueves de 17:00 a 20:00h.,,0,1,,,,tfccmiraverde.jpg,blanco.jpg,desrie,2015-11-05 12:55:09,28.0947793111641,-16.7292995411697,biblioteca
309,n,n,s,n,n,n,n,n,n,n,n,n,n,37,Biblioteca Centro Cultural de Tijoco-La Hoya,"Plza. La Milagrosa, s/n. La Hoya. Centro Cultural",38677,922 163 030,922 710 797,adejebibliotecas@gmail.com,http://www.adeje.es/educacion/bibliotecas/directorio-de-bibliotecas,"Lunes, miércoles y viernes de 17:00 a 20:00h.",,0,1,,,,tfcctijoco.jpg,blanco.jpg,desrie,2015-11-05 12:56:33,28.1559919717457,-16.7678169144440,biblioteca
310,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca de Arquitectura Técnica. ULL,"Avda. Angel Guimerá Jorge, s/n. E.U de Arquitectura técnica",38200,922 319 880,922 319 857,anexpo@ull.es,http://www.bbtk.ull.es/view/institucional/bbtk/Arquitectura_Tecnica/es,Lunes a viernes de 8:00 a 20:45 h.,,0,1,,,,tfarquitecturaull.jpg,blanco.jpg,desrie,2015-11-05 14:41:33,28.4800138428435,-16.3137136047082,biblioteca
311,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Arquitectura-ULPGC,"Campus Universitario de Tafira, s/n",35017,928 451 318,928 451 395,bu_ea@ulpgc.es,http://biblioteca.ulpgc.es/arq,,,0,225,,,,gcescuelaarquitectura.jpg,blanco.jpg,nieduq,2015-07-27 11:02:02,28.0725283957761,-15.4541730291746,biblioteca
312,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca de Bellas Artes. ULL,Calle Radioaficionados s/n. Campus de Guajara,38320,922 319 771,922 319 732,aabadgon@ull.es,http://bibliotecadebellasartes.blogspot.com.es/,"Lunes a viernes, de 8 a 20:45 h.",,0,1,,,,tfbellasartes.jpg,blanco.jpg,desrie,2015-11-05 13:04:00,28.4662108001014,-16.3001534723619,biblioteca
313,n,n,s,n,n,n,n,n,n,n,n,n,n,40,Biblioteca de Buzanada,c/ El Roquillo. Buzanada,38627,922 767 325,,redbibliotecasbuzanada@arona.org,http://goo.gl/VudH4C,Lunes a viernes de 16:00 a 20:00h.,,0,1,,,,tfbibbuzanada.jpg,blanco.jpg,nieduq,2015-12-10 15:09:26,28.0726812471357,-16.6540600322749,biblioteca
314,n,n,s,n,n,n,n,n,n,n,n,n,n,37,Biblioteca de Canarias,"c/ Grande, 38",38670,922 711 509,922 710 797,mariagfa@adeje.es,http://www.adeje.es/educacion/bibliotecas/directorio-de-bibliotecas,Lunes a viernes de 9:00 a 14:00h. Tardes de 16:00 a 20:00h.,,0,1,,,,tfbiblioadeje.jpg,blanco.jpg,desrie,2015-11-05 13:16:55,28.1215748009034,-16.7249612800397,biblioteca
315,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Ciencias Básicas Carlos Bas-ULPGC,"Campus Universitario de Tafira, s/n",35017,928 454 403,928 454 403,bu_ecb@ulpgc.es,http://biblioteca.ulpgc.es/bas,,,0,225,,,,gcbibliocarlosbas.jpg,blanco.jpg,nieduq,2015-07-27 11:02:27,28.0736314105375,-15.4521461147708,biblioteca
316,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca de Ciencias de la Salud. ULL,"Ctra. La Cuesta - Taco, s/n. Facultad de Medicina",38200,922 319 300,922 319 301,pquevedo@ull.es,http://www.bbtk.ull.es/view/institucional/bbtk/Ciencias_de_la_Salud/es,Lunes a viernes de 8:15 a 20:30 horas,,0,1,,,,tfcienciassaludull.jpg,blanco.jpg,desrie,2015-11-05 14:37:30,28.4562684572981,-16.2911687116049,biblioteca
317,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Ciencias de la Salud-ULPGC,"Paseo Blas Cabrera Felipe ""Físico"", s/n",35016,928 451 421,928 451 421,bu_ecs@ulpgc.es,http://biblioteca.ulpgc.es/med,,,0,225,,,,gcbibliocienciassalud.jpg,blanco.jpg,nieduq,2015-07-27 11:07:32,28.0752324057576,-15.4165014293618,biblioteca
318,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Ciencias Jurídicas-ULPGC,"Edf. Biblioteca Central. Campus Universitario de Tafira, s/n",35017,928 458 690,928 457 248,biblioteca_fcj@ulpgc.es,http://biblioteca.ulpgc.es/big,,,0,225,,,,gcbibliocienciasjuridicas.jpg,blanco.jpg,nieduq,2015-07-27 11:07:52,28.0754996909201,-15.4514419134823,biblioteca
319,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca de Derecho y Ciencias Políticas y Sociales. ULL,Campus de Guajara,38071,922 317 919,922 317 427,aaklink@ull.edu.es,http://www.bbtk.ull.es/view/institucional/bbtk/Derecho_y_CC_Politicas_y_Sociales/es,Lunes a viernes de 8:15 a 20:30 horas,,281,1,,,,tfderechoyccpoliticas.jpg,blanco.jpg,desrie,2015-11-05 13:23:27,28.4700581262273,-16.3059809946946,biblioteca
320,n,n,s,n,n,n,n,n,n,n,n,n,n,2,"Biblioteca de Economía, Empresa y Turismo-ULPGC","Edf. Biblioteca Central. Campus Universitario de Tafira, s/n",35017,928 458 675,928 457 248,bib_fcee@ulpgc.es,http://biblioteca.ulpgc.es/eco,"Lunes a viernes, de 9.00 a 14.00 h.",,0,225,,,,gcbiblioeconomia.jpg,blanco.jpg,nieduq,2015-07-27 11:08:13,28.0754996909201,-15.4514419134823,biblioteca
321,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca de Económicas y Empresariales. ULL,"Camino de la Hornera, s/n, Campus de Guajara. Facultad de Ciencias Económicas y Empresariales",38200,922 317 144,922 317 211,mcgongon@ull.edu.es,http://www.bbtk.ull.es/view/institucional/bbtk/Economicas_y_Empresariales/es,"lunes a viernes, de 8:00h de la mañana a 20:45h",,0,1,,,,tfeconomicasull.jpg,blanco.jpg,desrie,2015-11-05 14:37:54,28.4715317048526,-16.3054369412978,biblioteca
322,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Educación Física-ULPGC,"Campus Universitario de Tafira, s/n",35017,928 458 869,928 457 348,bu_fis@ulpgc.es,http://biblioteca.ulpgc.es/big,,,0,225,,,,gcbiblioinef.jpg,blanco.jpg,nieduq,2015-08-11 08:58:46,28.0690745212479,-15.4565096924680,biblioteca
323,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de El Museo Canario,"c/ Doctor Verneau , 2",35001,928 336 800,928 336 801,info@elmuseocanario.com,,,,0,1,,,,gcelmuseocanarioext.jpg,blanco.jpg,nieduq,2015-07-27 11:08:56,28.0997736292004,-15.4152295269138,biblioteca
324,n,n,s,s,n,n,n,n,n,n,n,n,n,41,Biblioteca de El Palmar,"Ctra. Buenavista-El Palmar, s/n",38489,922 129 030,922 127 108,cultura@buenavistadelnorte.com,,,Centro de acceso público a Internet,0,39,,,,tfbiblioelpalmar.jpg,blanco.jpg,eliizq,2016-03-10 14:33:12,28.3391979076632,-16.8513001649322,biblioteca
325,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca de Farmacia. ULL,"Avda. Astrofísico Francisco Sánchez, s/n, Campus de Anchieta. Facultad de Farmacia",38206,922 318 694,922 318 432,sgarya@ull.es,http://www.bbtk.ull.es/view/institucional/bbtk/Farmacia/es,"Lunes a viernes, de 8:00h de la mañana a 20:45h",,0,1,,,,tffarmaciaull.jpg,blanco.jpg,desrie,2015-11-05 14:36:57,28.4787923282834,-16.3219069907049,biblioteca
326,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Formación del Profesorado-ULPGC,"c/ Juana de Arco, 1, Edificio de Formación del Profesorado",35003,928 452 783,928 458 852,bu_efp@ulpgc.es,http://biblioteca.ulpgc.es/egb,,,0,225,,,,gcbiblioformacionprofe.jpg,blanco.jpg,nieduq,2015-07-27 11:09:45,28.1125428187948,-15.4249359395875,biblioteca
327,n,n,s,n,n,n,n,n,n,n,n,n,n,87,Biblioteca de Frontera,"c/Bergara alta, 17",38911,922 559 463,,,http://www.aytofrontera.org/,,,0,48,,,,blanco.jpg,blanco.jpg,marieli,2016-04-01 15:04:27,27.8559277669832,-15.4398089442372,biblioteca
328,n,n,s,n,n,n,n,n,n,n,n,n,n,8,Biblioteca de Gáldar,Asociación de Vecinos Roque Amagro,35460,928 550 520,,biblioteca@galdar.es,,,,0,50,,,,gcbibliogaldar.jpg,blanco.jpg,nieduq,2015-07-27 11:10:43,28.1419965344661,-15.6649526688742,biblioteca
329,n,n,s,n,n,n,n,n,n,n,n,n,n,8,Biblioteca de Gáldar - Sardina,Asociación de Vecinos San Pedro González Telmo,35460,928 881 884,,biblioteca@galdar.es,,,,0,50,,,,gcbibliogaldarsardina.jpg,blanco.jpg,nieduq,2015-07-27 11:10:56,28.1544695152354,-15.6908606473567,biblioteca
330,n,n,s,n,n,n,n,n,n,n,n,n,n,47,Biblioteca de Genovés,"c/ Real, 71",38450,922 830 344,922 830 340,sonya2es@hotmail.com,http://goo.gl/OSwzFB,"16:00 a 19:00 h. Verano, Semana Santa y Navidad de 10:00 a 14:00 h.",,0,1,,,,tfbibliogenovesext.jpg,blanco.jpg,desrie,2015-11-05 14:05:19,28.3656345065147,-16.7455131271172,biblioteca
331,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Humanidades-ULPGC,"c/ Pérez del Toro, 1, Edificio de Humanidades Millares Carlo",35004,928 452 783,928 458 852,bu_eh@ulpgc.es,http://biblioteca.ulpgc.es/hum_info,,,0,225,,,,gcbibhumanidades.jpg,blanco.jpg,nieduq,2015-08-13 11:52:53,28.1118828864118,-15.4245760506311,biblioteca
332,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Informática y Matemáticas-ULPGC,"Campus Universitario de Tafira, s/n",35017,928 458 781,928 454 551,biblio@dma.ulpgc.es,http://biblioteca.ulpgc.es/inf,,,0,225,,,,gcbibinformatica.jpg,blanco.jpg,karinag,2015-10-27 11:11:36,28.0733661308433,-15.4513260776430,biblioteca
333,n,n,s,n,n,n,n,n,n,n,n,n,n,36,Biblioteca de Informática. ULL,"Camino de San Francisco de Paula, s/n, Campus de Anchieta",38205,922 378 923,,aacosta@ull.edu.es,http://www.bbtk.ull.es/view/institucional/bbtk/Informatica/es,"Lunes a viernes, de 8:00h de la mañana a 20:45h",462 puestos. 6 carrels,462,1,,,,tfinformaticaull.jpg,blanco.jpg,desrie,2015-11-05 14:09:37,28.4826630746421,-16.3223593961536,biblioteca
334,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de Ingeniería-ULPGC,"Campus Universitario de Tafira, s/n",35017,928 454 452,928 454 456,bu_ei@ulpgc.es,http://biblioteca.ulpgc.es/ing,,,0,225,,,,gcbibingenieria.jpg,blanco.jpg,nieduq,2015-08-13 11:53:26,28.0699033803898,-15.4551927760688,biblioteca
335,n,n,s,n,n,n,n,n,n,n,n,n,n,3,Biblioteca de la Alianza Francesa de Santa Cruz de Tenerife,"Avda. Veinticinco de Julio , 29, 1",38004,922 273 001,922 273 001,afsantacruz@msn.es,,,,0,1,,,,tfalianzafrancesa.jpg,blanco.jpg,desrie,2015-11-05 14:12:29,28.4721007353935,-16.2557284541470,biblioteca
336,n,n,s,n,n,n,n,n,n,n,n,n,n,3,Biblioteca de la Audiencia Provincial de Santa Cruz de Tenerife,"Avda. Tres de Mayo, 3, 2ª Planta. Palacio de Justicia",38071,922 208 769,,mcpede@canarias.org,,,,0,1,,,,tfaudienciaprovi.jpg,blanco.jpg,desrie,2015-11-05 14:14:55,28.4599541804274,-16.2512086863140,biblioteca
337,n,n,s,n,n,n,n,n,n,n,n,n,n,18,Biblioteca de la Base Aérea de Gando,"Ctra. General del Sur, km. 20",35200,928 328 442,928 328 296,,,,,0,193,,,,gcbibgando.jpg,blanco.jpg,nieduq,2015-08-13 11:53:35,27.9474955178399,-15.3862665834396,biblioteca
338,n,n,s,n,n,n,n,n,n,n,n,n,n,3,"Biblioteca de la Cámara de Comercio, Industria y Navegación de Santa Cruz de Tenerife","Plza. de la Candelaria, 6",38003,922 100 400,922 245 270,sur@camaratenerife.com,,,,0,1,,,,tfcamaracomercio.jpg,blanco.jpg,desrie,2015-11-05 14:16:47,28.4667593838465,-16.2486354335174,biblioteca
339,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Biblioteca de la Casa de Colón,"Plaza del Pilar Nuevo , s/n",35001,928 312 373,928 331 156,casacolon@grancanaria.com,http://goo.gl/Qj0KZN,"Lunes, miércoles y viernes, de 09.00 a 15.00 horas. Martes y jueves, de 9.00 a 18.00 horas.","Sala de lectura, con aforo para 20 personas. Ordenador para consultas, fotocopiadora y digitalización.",0,127,http://www.facebook.com/casadecolon,http://www.youtube.com/user/CasadeColon,https://twitter.com/casadecolon,gccasacolonext.jpg,blanco.jpg,nieduq,2015-08-11 09:20:55,28.1012002796568,-15.4141805282920,biblioteca
340,n,n,s,n,n,n,n,n,n,n,n,n,n,18,Biblioteca de la Casa Museo de León y Castillo,"León y Castillo , 43 - 45",35200,928 691 377,928 696 653,leonycastillo@grancanaria.com,http://www.fernandoleonycastillo.com,"Martes a domingo, incluidos festivos, de 10.00 a 18.00 h. Julio, agosto y septiembre hasta las 19.00 h. Cerrado los lunes, y los días 1 de enero, 24, 25 y 31 de diciembre   ",Biblioteca y archivo. Zona wifi,0,127,https://www.facebook.com/pages/Casa-Museo-Le%C3%B3n-y-Castillo/302675896450455 ,https://www.youtube.com/user/cmleonycastillo,https://twitter.com/cmleonycastillo,gccmleonycastilloext.jpg,blanco.jpg,marieli,2016-03-08 13:00:25,28.0014973207931,-15.4159989149962,biblioteca
342,n,n,s,n,n,n,n,n,n,n,n,n,n,12,Biblioteca de la Casa Museo Tomás Morales,"Plz. de Tomás Morales , s/n",35420,928 612 401,928 611 217,tomasmorales@grancanaria.com , http://www.tomasmorales.com/,"Martes a viernes, de 10.00 a 18.00 h. Julio, agosto y septiembre hasta las 19.00 h. Cerrado los lunes; y los días 1 y 6 de enero; 1 de mayo; y 24, 25 y 31 de diciembre.  ",,0,127,https://www.facebook.com/casamuseotomasmorales ,https://www.youtube.com/cmtomasmorales ,http://www.twitter.com/cmtomasmorales,gccmtomasmoralesext.jpg,blanco.jpg,marieli,2016-03-08 13:00:52,28.1106723838044,-15.5836771935622,biblioteca
